form_key,question_id,schema_id,analysis_classification,role,form_pointer,mapping_status,included_in_proposed_overlap,included_in_accepted_overlap,xml_path,type_source,type,xsd_source
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-other-summermonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-other-summermonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/other/items/properties/summer_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-academicmonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/academic_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-calendarmonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/calendar_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-fringebenefits:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/fringe_benefits,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-numberofpersonnel:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/number_of_personnel,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-postdocassociates-projectrole,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-projectrole:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/project_role,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-requestedsalary:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/requested_salary,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-postdocassociates-summermonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-postdocassociates-summermonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/post_doc_associates/properties/summer_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-academicmonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/academic_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-calendarmonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/calendar_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-fringebenefits:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/fringe_benefits,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-numberofpersonnel:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/number_of_personnel,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-projectrole:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/project_role,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-requestedsalary:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/requested_salary,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-secretarialclerical-summermonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/secretarial_clerical/properties/summer_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-academicmonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/academic_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-calendarmonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/calendar_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-fringebenefits:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/fringe_benefits,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-numberofpersonnel:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/number_of_personnel,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-projectrole:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/project_role,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-requestedsalary:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/requested_salary,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths,urn:grants-form-kernel:questions:budget:budgetyear-otherpersonnel-undergraduatestudents-summermonths:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_personnel/properties/undergraduate_students/properties/summer_months,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-participanttraineesupportcosts-other-cost,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-other-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/participant_trainee_support_costs/properties/other/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-participanttraineesupportcosts-other-description,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-other-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/participant_trainee_support_costs/properties/other/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-participanttraineenumber:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/participant_trainee_support_costs/properties/participant_trainee_number,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-participanttraineesupportcosts-stipends,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-stipends:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/participant_trainee_support_costs/properties/stipends,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-participanttraineesupportcosts-subsistence,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-subsistence:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/participant_trainee_support_costs/properties/subsistence,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-participanttraineesupportcosts-travel,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-travel:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/participant_trainee_support_costs/properties/travel,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance,urn:grants-form-kernel:questions:budget:budgetyear-participanttraineesupportcosts-tuitionfeehealthinsurance:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/participant_trainee_support_costs/properties/tuition_fee_health_insurance,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-travel-domestictravelcost,urn:grants-form-kernel:questions:budget:budgetyear-travel-domestictravelcost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/travel/properties/domestic_travel_cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-travel-foreigntravelcost,urn:grants-form-kernel:questions:budget:budgetyear-travel-foreigntravelcost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/travel/properties/foreign_travel_cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:organization:legal-name,urn:grants-form-kernel:questions:organization:legal-name:v1,semantic_question,subaward_applicant_organization,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/organization_name,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:samuei,urn:grants-form-kernel:questions:budget:samuei:v1,semantic_question,subaward_applicant_organization,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/samuei,agent_proposed,True,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_1,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_2,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_3,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_4,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_5,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_6,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_7,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_8,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_9,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_10,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_11,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_12,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_13,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_14,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_15,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_16,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_17,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_18,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_19,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_20,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_21,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_22,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_23,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_24,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_25,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_26,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_27,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_28,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_29,agent_proposed,False,False,,,,
RRSubawardBudget30,capture:attachment:subaward-budget-file,urn:grants-form-kernel:questions:subaward-budget-file:v1,content_capture_mechanism,subaward_budget_attachment,/properties/att_30,agent_proposed,False,False,,,,
SF424,question:application:submission-type,urn:grants-form-kernel:questions:application-submission-type:v1,semantic_question,application,/properties/submission_type,agent_proposed,True,False,/SF424_4_0/SubmissionType,SF424_4_0-V4.0.xsd#local,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:type,urn:grants-form-kernel:questions:application-type:v1,semantic_question,application,/properties/application_type,agent_proposed,True,False,/SF424_4_0/ApplicationType,SF424_4_0-V4.0.xsd#local,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:revision-type,urn:grants-form-kernel:questions:application-revision-type:v1,semantic_question,application,/properties/revision_type,agent_proposed,True,False,/SF424_4_0/RevisionType,SF424_4_0-V4.0.xsd#local,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:revision-other,urn:grants-form-kernel:questions:application-revision-other:v1,semantic_question,application,/properties/revision_other_specify,agent_proposed,True,False,/SF424_4_0/RevisionOtherSpecify,SF424_4_0-V4.0.xsd#local,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:received-date,urn:grants-form-kernel:questions:application-received-date:v1,semantic_question,application,/properties/date_received,agent_proposed,True,False,/SF424_4_0/DateReceived,XMLSchema#xs:date,date,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:applicant-id,urn:grants-form-kernel:questions:application-applicant-id:v1,semantic_question,application,/properties/applicant_id,agent_proposed,True,False,/SF424_4_0/ApplicantID,GlobalLibrary-V2.0.xsd#ApplicantIDDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:federal-entity-identifier,urn:grants-form-kernel:questions:application-federal-entity-id:v1,semantic_question,application,/properties/federal_entity_identifier,agent_proposed,True,False,/SF424_4_0/FederalEntityIdentifier,GlobalLibrary-V2.0.xsd#FederalIDDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:prior-federal-award-id,urn:grants-form-kernel:questions:application-prior-award-id:v1,semantic_question,application,/properties/federal_award_identifier,agent_proposed,True,False,/SF424_4_0/FederalAwardIdentifier,GlobalLibrary-V2.0.xsd#ProjectAwardNumberDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:state-received-date,urn:grants-form-kernel:questions:application-state-received-date:v1,semantic_question,application,/properties/state_receive_date,agent_proposed,True,False,/SF424_4_0/StateReceiveDate,XMLSchema#xs:date,date,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:state-application-id,urn:grants-form-kernel:questions:application-state-id:v1,semantic_question,application,/properties/state_application_id,agent_proposed,True,False,/SF424_4_0/StateApplicationID,SF424_4_0-V4.0.xsd#local,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:organization:ein,urn:grants-form-kernel:questions:organization-ein:v1,semantic_question,applicant_organization,/properties/employer_taxpayer_identification_number,agent_proposed,True,False,/SF424_4_0/EmployerTaxpayerIdentificationNumber,GlobalLibrary-V2.0.xsd#EmployerIDDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:organization:sam-uei,urn:grants-form-kernel:questions:organization-sam-uei:v1,semantic_question,applicant_organization,/properties/sam_uei,agent_proposed,True,False,/SF424_4_0/SAMUEI,GlobalLibrary-V2.0.xsd#SAMUEIDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:organization:department,urn:grants-form-kernel:questions:organization-department:v1,semantic_question,applicant_organization,/properties/department_name,agent_proposed,True,False,/SF424_4_0/DepartmentName,GlobalLibrary-V2.0.xsd#DepartmentNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:organization:division,urn:grants-form-kernel:questions:organization-division:v1,semantic_question,applicant_organization,/properties/division_name,agent_proposed,True,False,/SF424_4_0/DivisionName,GlobalLibrary-V2.0.xsd#DivisionNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:organization:applicant-type,urn:grants-form-kernel:questions:organization-applicant-type:v1,semantic_question,applicant_organization,/properties/applicant_type_code,agent_proposed,True,False,/SF424_4_0/ApplicantTypeCode1,GlobalLibrary-V2.0.xsd#ApplicantTypeCodeDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:organization:applicant-type-other,urn:grants-form-kernel:questions:organization-applicant-type-other:v1,semantic_question,applicant_organization,/properties/applicant_type_other_specify,agent_proposed,True,False,/SF424_4_0/ApplicantTypeOtherSpecify,SF424_4_0-V4.0.xsd#local,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:agency-name,urn:grants-form-kernel:questions:application-agency-name:v1,semantic_question,application,/properties/agency_name,agent_proposed,True,False,/SF424_4_0/AgencyName,GlobalLibrary-V2.0.xsd#AgencyNameDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:assistance-listing-number,urn:grants-form-kernel:questions:application-assistance-listing-number:v1,semantic_question,application,/properties/assistance_listing_number,agent_proposed,True,False,/SF424_4_0/CFDANumber,GlobalLibrary-V2.0.xsd#CFDANumberDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:assistance-listing-title,urn:grants-form-kernel:questions:application-assistance-listing-title:v1,semantic_question,application,/properties/assistance_listing_program_title,agent_proposed,True,False,/SF424_4_0/CFDAProgramTitle,GlobalLibrary-V2.0.xsd#CFDATitleDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:funding-opportunity-number,urn:grants-form-kernel:questions:application-opportunity-number:v1,semantic_question,application,/properties/funding_opportunity_number,agent_proposed,True,False,/SF424_4_0/FundingOpportunityNumber,GlobalLibrary-V2.0.xsd#OpportunityIDDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:funding-opportunity-title,urn:grants-form-kernel:questions:application-opportunity-title:v1,semantic_question,application,/properties/funding_opportunity_title,agent_proposed,True,False,/SF424_4_0/FundingOpportunityTitle,GlobalLibrary-V2.0.xsd#OpportunityTitleDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:competition-identification-number,urn:grants-form-kernel:questions:application-competition-number:v1,semantic_question,application,/properties/competition_identification_number,agent_proposed,True,False,/SF424_4_0/CompetitionIdentificationNumber,GlobalLibrary-V2.0.xsd#CompetitionIDDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:application:competition-identification-title,urn:grants-form-kernel:questions:application-competition-title:v1,semantic_question,application,/properties/competition_identification_title,agent_proposed,True,False,/SF424_4_0/CompetitionIdentificationTitle,GlobalLibrary-V2.0.xsd#CompetitionTitleDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:attachment:areas-affected,urn:grants-form-kernel:questions:application-areas-affected-attachment:v1,semantic_question,application,/properties/areas_affected,agent_proposed,True,False,/SF424_4_0/AreasAffected,Attachments-V1.0.xsd#AttachedFileDataType,AttachedFileDataType,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:project:title,urn:grants-form-kernel:questions:project-title:v1,semantic_question,project,/properties/project_title,agent_proposed,True,False,/SF424_4_0/ProjectTitle,GlobalLibrary-V2.0.xsd#ProjectTitleDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:attachment:additional-project-titles,urn:grants-form-kernel:questions:project-additional-titles-attachment:v1,semantic_question,project,/properties/additional_project_title,agent_proposed,True,False,/SF424_4_0/AdditionalProjectTitle,Attachments-V1.0.xsd#AttachmentGroupMin0Max100DataType,AttachmentGroupMin0Max100DataType,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:project:congressional-district-applicant,urn:grants-form-kernel:questions:project-applicant-district:v1,semantic_question,project,/properties/congressional_district_applicant,agent_proposed,True,False,/SF424_4_0/CongressionalDistrictApplicant,GlobalLibrary-V2.0.xsd#CongressionalDistrictDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:project:congressional-district,urn:grants-form-kernel:questions:project-district:v1,semantic_question,project,/properties/congressional_district_program_project,agent_proposed,True,False,/SF424_4_0/CongressionalDistrictProgramProject,GlobalLibrary-V2.0.xsd#CongressionalDistrictDataType,string,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:attachment:additional-congressional-districts,urn:grants-form-kernel:questions:project-additional-districts-attachment:v1,semantic_question,project,/properties/additional_congressional_districts,agent_proposed,True,False,/SF424_4_0/AdditionalCongressionalDistricts,Attachments-V1.0.xsd#AttachedFileDataType,AttachedFileDataType,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:project:start-date,urn:grants-form-kernel:questions:project-start-date:v1,semantic_question,project,/properties/project_start_date,agent_proposed,True,False,/SF424_4_0/ProjectStartDate,XMLSchema#xs:date,date,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
SF424,question:project:end-date,urn:grants-form-kernel:questions:project-end-date:v1,semantic_question,project,/properties/project_end_date,agent_proposed,True,False,/SF424_4_0/ProjectEndDate,XMLSchema#xs:date,date,https://apply07.grants.gov/apply/forms/schemas/SF424_4_0-V4.0.xsd
